OPE ID,School,State,Zip Code,School Type,PROCESSED IN Q2 Dependent Students,PROCESSED IN Q2 Independent Students,PROCESSED IN Q2 Quarterly Total,AWARD YEAR TO DATE Dependent Students,AWARD YEAR TO DATE Independent Students,AWARD YEAR TO DATE Award Year To Date Total
4228400,BEYOND MEASURE BARBERING INSTITUTE      ,NC,27302-2323,Proprietary  ,3,26,29,7,34,41
4274000,SOUTHEASTERN FREE WILL BAPTIST BIBLE COL,NC,27591-9072,Private      ,16,4,20,24,5,29
4305900,ONE STOP ACADEMY                        ,NC,28306-8490,Proprietary  ,9,52,61,10,70,80
298800,BISMARCK STATE COLLEGE                  ,ND,58501-1299,Public       ,447,291,738,"1,032",419,"1,451"
298900,DICKINSON STATE UNIVERSITY              ,ND,58601-4896,Public       ,242,90,332,661,188,849
299000,UNIVERSITY OF JAMESTOWN                 ,ND,58405-3401,Private      ,244,96,340,734,159,893
299100,LAKE REGION STATE COLLEGE               ,ND,58301-1598,Public       ,102,81,183,210,144,354
299200,UNIVERSITY OF MARY                      ,ND,58504-9652,Private      ,567,370,937,"1,565",629,"2,194"
299300,MAYVILLE STATE UNIVERSITY               ,ND,58257-1299,Public       ,132,65,197,355,157,512
299400,MINOT STATE UNIVERSITY                  ,ND,58707-0001,Public       ,445,291,736,"1,099",514,"1,613"
299500,DAKOTA COLLEGE AT BOTTINEAU             ,ND,58318-1159,Public       ,49,74,123,116,105,221
299600,NORTH DAKOTA STATE CLG OF SCIENCE       ,ND,58076-0002,Public       ,416,85,501,900,163,"1,063"
299700,NORTH DAKOTA STATE UNIV - FARGO         ,ND,58102-0000,Public       ,"3,421",675,"4,096","8,269","1,096","9,365"
300500,UNIVERSITY OF NORTH DAKOTA              ,ND,58202-8193,Public       ,"2,493","1,857","4,350","7,256","3,040","10,296"
300700,WILLISTON STATE COLLEGE                 ,ND,58802-1326,Public       ,116,82,198,244,136,380
300800,VALLEY CITY STATE UNIVERSITY            ,ND,58072-0000,Public       ,229,77,306,571,129,700
869408,RASMUSSEN UNIVERSITY - FARGO            ,ND,58103-7196,Proprietary  ,41,169,210,70,234,304
1040600,"JOSEF'S SCHOOL OF HAIR, SKIN & BODY     ",ND,58201-6394,Proprietary  ,33,24,57,54,39,93
1205900,TRINITY BIBLE COLLEGE & GRADUATE SCHOOL ,ND,58436-7150,Private      ,25,14,39,84,29,113
2188200,SITTING BULL COLLEGE                    ,ND,58538-9701,Public       ,13,28,41,24,57,81
2236500,LITTLE HOOP COMMUNITY COLLEGE           ,ND,58335-0000,Public       ,8,52,60,11,75,86
2242900,UNITED TRIBES TECHNICAL COLLEGE         ,ND,58504-7565,Private      ,58,165,223,114,278,392
2301100,TURTLE MTN CMNTY COLG-FIN AID OFC       ,ND,58316-0000,Private      ,51,88,139,74,119,193
2553700,NUETA HIDATSA SAHNISH COLLEGE           ,ND,58763-0490,Public       ,12,27,39,18,68,86
4031300,SALON PROFESSIONAL ACADEMY (THE)        ,ND,58103-3337,Proprietary  ,69,47,116,103,71,174
4139400,HAIR ACADEMY (THE)                      ,ND,58501-4929,Proprietary  ,10,14,24,22,18,40
4223500,LYNNES WELDING TRAINING                 ,ND,58102-4018,Proprietary  ,17,13,30,27,21,48
301005,ANTIOCH UNIV/SEATTLE                    ,WA,98121-0000,Private      ,35,477,512,91,704,795
376900,BELLEVUE COLLEGE                        ,WA,98007-6484,Public       ,"1,293","1,435","2,728","3,039","2,588","5,627"
377000,BIG BEND COMMUNITY COLLEGE              ,WA,98837-3299,Public       ,347,278,625,932,605,"1,537"
377100,CENTRAL WASHINGTON UNIVERSITY           ,WA,98926-7495,Public       ,"3,881","1,532","5,413","11,730","2,943","14,673"
377200,CENTRALIA COLLEGE                       ,WA,98531-4099,Public       ,305,412,717,612,644,"1,256"
377300,CLARK COLLEGE                           ,WA,98663-3598,Public       ,898,"1,183","2,081","2,118","2,125","4,243"
377400,COLUMBIA BASIN COLLEGE                  ,WA,99301-3379,Public       ,"1,107","1,009","2,116","2,705","1,814","4,519"
377500,EASTERN WASHINGTON UNIVERSITY           ,WA,99004-2447,Public       ,"3,534","2,232","5,766","10,571","4,063","14,634"
377600,EVERETT COMMUNITY COLLEGE               ,WA,98201-1352,Public       ,826,"1,077","1,903","1,885","1,958","3,843"
377700,HERITAGE UNIVERSITY                     ,WA,98948-9562,Private      ,202,195,397,824,415,"1,239"
377800,GONZAGA UNIVERSITY                      ,WA,99258-0083,Private      ,"2,381","1,110","3,491","10,304","2,163","12,467"
377900,GRAYS HARBOR COLLEGE                    ,WA,98520-7599,Public       ,191,336,527,384,543,927
378000,GREEN RIVER COLLEGE                     ,WA,98092-3622,Public       ,899,993,"1,892","2,033","1,999","4,032"
378100,HIGHLINE COLLEGE                        ,WA,98198-9800,Public       ,773,"1,007","1,780","1,715","1,801","3,516"
378200,LOWER COLUMBIA COLLEGE                  ,WA,98632-0310,Public       ,281,658,939,588,"1,144","1,732"
378300,NORTHWEST UNIVERSITY                    ,WA,98083-0000,Private      ,347,310,657,"1,138",651,"1,789"
378400,OLYMPIC COLLEGE                         ,WA,98337-1600,Public       ,467,923,"1,390",867,"1,432","2,299"
378500,PACIFIC LUTHERAN UNIVERSITY             ,WA,98447-0003,Private      ,"1,257",581,"1,838","4,283","1,105","5,388"
378600,PENINSULA COLLEGE                       ,WA,98362-6660,Public       ,127,329,456,252,511,763
378700,SEATTLE CENTRAL COMMUNITY COLLEGE       ,WA,98122-2413,Public       ,"1,032","1,455","2,487","2,187","2,423","4,610"
378800,SEATTLE PACIFIC UNIVERSITY              ,WA,98119-1997,Private      ,"1,560",674,"2,234","5,338","1,261","6,599"
379000,SEATTLE UNIVERSITY                      ,WA,98122-1090,Private      ,"2,932","2,303","5,235","10,302","3,731","14,033"
379100,SHORELINE COMMUNITY COLLEGE             ,WA,98133-5696,Public       ,505,798,"1,303","1,068","1,425","2,493"
379200,SKAGIT VALLEY COLLEGE                   ,WA,98273-5899,Public       ,368,619,987,812,"1,037","1,849"
379300,SPOKANE COMMUNITY COLLEGE               ,WA,99207-5399,Public       ,877,"1,648","2,525","1,850","2,715","4,565"
379400,ST MARTIN'S UNIVERSITY                  ,WA,98503-7500,Private      ,534,296,830,"1,773",561,"2,334"
379600,TACOMA COMMUNITY COLLEGE                ,WA,98466-6100,Public       ,995,"1,817","2,812","1,995","3,055","5,050"
379700,UNIVERSITY OF PUGET SOUND               ,WA,98416-1039,Private      ,"1,137",471,"1,608","4,858",843,"5,701"
379800,UNIVERSITY OF WASHINGTON                ,WA,98195-1122,Public       ,"17,515","10,187","27,702","63,570","18,626","82,196"
379900,WALLA WALLA UNIVERSITY                  ,WA,99324-1198,Private      ,520,117,637,"1,292",293,"1,585"
380000,WASHINGTON STATE UNIVERSITY             ,WA,99164-1035,Public       ,"8,885","3,427","12,312","31,900","8,875","40,775"
380100,WENATCHEE VALLEY COLLEGE                ,WA,98801-1799,Public       ,351,351,702,960,691,"1,651"
380200,WESTERN WASHINGTON UNIVERSITY           ,WA,98225-5946,Public       ,"6,623","1,609","8,232","18,983","3,032","22,015"
380300,WHITMAN COLLEGE                         ,WA,99362-2067,Private      ,645,54,699,"2,802",139,"2,941"
380400,WHITWORTH UNIVERSITY                    ,WA,99251-0001,Private      ,"1,062",358,"1,420","3,723",749,"4,472"
380500,YAKIMA VALLEY COLLEGE                   ,WA,98907-2520,Public       ,693,836,"1,529","1,931","1,549","3,480"
499900,BELLINGHAM TECHNICAL COLLEGE            ,WA,98225-0000,Public       ,366,516,882,823,949,"1,772"
500000,PIERCE COLLEGE                          ,WA,98498-1919,Public       ,905,"1,580","2,485","1,790","2,530","4,320"
500100,EDMONDS COMMUNITY COLLEGE               ,WA,98036-5999,Public       ,605,879,"1,484","1,208","1,388","2,596"
500600,WALLA WALLA COMMUNITY COLLEGE           ,WA,99362-9267,Public       ,430,409,839,"1,011",846,"1,857"
530600,BATES TECHNICAL COLLEGE                 ,WA,98405-0000,Public       ,396,682,"1,078",824,"1,114","1,938"
537200,SOUTH PUGET SOUND COMMUNITY COLLEGE     ,WA,98512-6292,Public       ,442,893,"1,335",919,"1,547","2,466"
537300,LAKE WASHINGTON TECHNICAL COLLEGE       ,WA,98034-8505,Public       ,288,500,788,663,906,"1,569"
575200,CLOVER PARK TECHNICAL COLLEGE           ,WA,98499-0000,Public       ,470,835,"1,305",943,"1,454","2,397"
815500,EVERGREEN STATE COLLEGE (THE)           ,WA,98505-0002,Public       ,863,826,"1,689","2,296","1,384","3,680"
938700,PERRY TECHNICAL INSTITUTE               ,WA,98903-1239,Private      ,362,243,605,962,471,"1,433"
954400,SPOKANE FALLS COMMUNITY COLLEGE         ,WA,99224-5204,Public       ,760,"1,079","1,839","1,652","1,808","3,460"
970400,NORTH SEATTLE COLLEGE                   ,WA,98103-3599,Public       ,661,"1,027","1,688","1,298","1,623","2,921"
970600,SOUTH SEATTLE COMMUNITY COLLEGE         ,WA,98106-1499,Public       ,560,696,"1,256","1,166","1,173","2,339"
973900,GLEN DOW ACAD OF HAIR DESIGN            ,WA,99201-0209,Proprietary  ,25,39,64,48,76,124
1036400,WHATCOM COMMUNITY COLLEGE               ,WA,98226-8003,Public       ,436,570,"1,006",933,951,"1,884"
1043400,RENTON TECHNICAL COLLEGE                ,WA,98056-0000,Public       ,392,679,"1,071",849,"1,151","2,000"
1148100,DIVERS INSTITUTE OF TECHNOLOGY          ,WA,98103-0000,Proprietary  ,64,168,232,137,244,381
1231500,CORNISH COLLEGE OF THE ARTS             ,WA,98121-4604,Private      ,435,105,540,"1,331",195,"1,526"
1249600,EVERGREEN BEAUTY AND BARBER COLLEGE     ,WA,98133-5615,Proprietary  ,75,87,162,131,153,284
1302200,CITY UNIVERSITY OF SEATTLE              ,WA,98121-1851,Private      ,225,646,871,694,"1,035","1,729"
2180000,NORTHWEST INDIAN COLLEGE                ,WA,98226-9278,Public       ,45,210,255,85,371,456
2184200,PAROBA COLLEGE OF COSMETOLOGY           ,WA,98204-3210,Proprietary  ,6,17,23,19,37,56
2202200,STYLEMASTERS COLLEGE OF HAIR DESIGN     ,WA,98632-0000,Proprietary  ,5,32,37,13,42,55
2203300,GENE JUAREZ ACADEMY                     ,WA,98003-5087,Proprietary  ,57,55,112,112,93,205
2222900,INTERNATIONAL AIR & HOSPITALITY ACADEMY ,WA,98661-4835,Proprietary  ,96,104,200,191,153,344
2242500,BASTYR UNIVERSITY                       ,WA,98028-0000,Private      ,45,574,619,96,728,824
2291300,ART INSTITUTE OF SEATTLE (THE)          ,WA,98121-1622,Proprietary  ,116,100,216,320,174,494
2300100,ALTIERUS CAREER COLLEGE                 ,WA,98208-2610,Private      ,11,15,26,19,21,40
2541900,BJ'S BEAUTY AND BARBER COLLEGE          ,WA,98409-0000,Proprietary  ,40,84,124,80,134,214
2602100,NORTHWEST COLLEGE OF ART & DESIGN       ,WA,98402-4333,Proprietary  ,140,70,210,322,115,437
3065000,PAUL MITCHELL THE SCHOOL RICHLAND       ,WA,99352-9700,Proprietary  ,116,146,262,215,254,469
3139500,MONTESSORI SCHOOLS OF WASHINGTON        ,WA,98203-6600,Private      ,1,9,10,3,14,17
3280300,SEATTLE INST OF ORIENTAL MEDICINE       ,WA,98108-2407,Private      ,10,31,41,38,42,80
3283300,NORTHWEST HVAC/R ASSOCIATION & TRAINING ,WA,99207-2125,Private      ,12,24,36,30,42,72
3466400,SEATTLE SCHOOL OF THEOLOGY AND PSYCHOLOG,WA,98121-1177,Private      ,17,116,133,46,168,214
3483500,CASCADIA COMMUNITY COLLEGE              ,WA,98011-9510,Public       ,288,214,502,646,379,"1,025"
3689400,FAITH INTERNATIONAL UNIVERSITY          ,WA,98407-2607,Private      ,21,92,113,52,143,195
3724300,DIGIPEN INSTITUTE OF TECHNOLOGY         ,WA,98052-5170,Proprietary  ,358,110,468,"1,153",236,"1,389"
3917300,EVERGREEN BEAUTY AND BARBER COLLEGE     ,WA,98208-3759,Proprietary  ,203,283,486,360,508,868
4127200,VICTORIA'S ACADEMY OF COSMETOLOGY       ,WA,99336-3826,Proprietary  ,42,62,104,78,94,172
4130500,PACIFIC NORTHWEST UNIV OF HEALTH SCIENCE,WA,98901-1471,Private      ,38,306,344,127,453,580
4149400,AVEDA ARTS & SCIENCES INSTITUTE SEATTLE ,WA,98122-3815,Proprietary  ,66,101,167,145,203,348
4155000,NORTHWEST SCHOOL OF WOODEN BOAT BUILDING,WA,98339-8706,Private      ,4,20,24,9,24,33
4170100,SUMMIT SALON ACADEMY                    ,WA,98409-7360,Proprietary  ,70,103,173,115,189,304
4191900,PAUL MITCHELL THE SCHOOL SPOKANE        ,WA,99037-5041,Proprietary  ,63,80,143,118,149,267
4223600,ACADEMY OF INTERACTIVE ENTERTAINMENT    ,WA,98109-4623,Private      ,58,59,117,162,97,259
4231000,STUDIO BEAUTY SCHOOL                    ,WA,99205-3357,Proprietary  ,49,71,120,81,106,187
4235502,PRESIDIO GRADUATE SCHOOL - METRO CAMPUS ,WA,98104-2222,Private      ,1,8,9,4,13,17
4250400,FOSBRE ACADEMY OF HAIR DESIGN           ,WA,98502-1018,Proprietary  ,19,42,61,35,66,101
4252900,INTERNATIONAL BEAUTY EDUCATION CENTER   ,WA,99001-0000,Proprietary  ,13,46,59,27,78,105
4258000,SEATTLE FILM INSTITUTE                  ,WA,98119-1707,Proprietary  ,63,70,133,172,153,325
4260200,"ELITE COSMETOLOGY, BARBER & SPA ACADEMY ",WA,98902-5105,Proprietary  ,51,75,126,134,125,259
4274700,CENTRALIA BEAUTY COLLEGE                ,WA,98531-4016,Proprietary  ,24,26,50,49,40,89
4284000,GATHER 4 HIM CHRISTIAN COLLEGE          ,WA,99336-5144,Private      ,22,7,29,37,15,52
4297500,GREAT NORTHERN UNIVERSITY               ,WA,99207-2550,Private      ,27,26,53,82,56,138
4300300,ZORGANICS INSTITUTE OF BEAUTY AND WELLNE,WA,98226-8184,Proprietary  ,4,1,5,4,1,5
340100,BROWN UNIVERSITY                        ,RI,02912-9127,Private      ,"5,276",507,"5,783","30,604","1,167","31,771"
340101,BROWN UNIVERSITY - GRADUATE SCHOOL      ,RI,02912-1827,Private      ,35,851,886,89,"1,562","1,651"
340102,BROWN MEDICAL SCHOOL                    ,RI,02912-0000,Private      ,33,476,509,171,693,864
340200,BRYANT UNIVERSITY                       ,RI,02917-1284,Private      ,"1,645",140,"1,785","5,852",324,"6,176"
340400,JOHNSON & WALES UNIVERSITY              ,RI,02903-3703,Private      ,"3,031","1,469","4,500","7,971","2,522","10,493"
340600,PROVIDENCE COLLEGE                      ,RI,02918-0001,Private      ,"1,767",188,"1,955","9,553",409,"9,962"
340700,RHODE ISLAND COLLEGE                    ,RI,02908-1991,Public       ,"1,905",965,"2,870","5,171","1,834","7,005"
340800,COMMUNITY COLLEGE OF RI - WARWICK       ,RI,02906-0000,Public       ,"2,398","1,716","4,114","4,845","4,346","9,191"
340900,RHODE ISLAND SCHOOL OF DESIGN           ,RI,02903-2784,Private      ,"1,755",471,"2,226","6,441",723,"7,164"
341000,ROGER WILLIAMS UNIVERSITY               ,RI,02809-2921,Private      ,"2,267",580,"2,847","7,494",915,"8,409"
341100,SALVE REGINA UNIVERSITY                 ,RI,02840-4192,Private      ,"1,409",248,"1,657","5,116",410,"5,526"
341400,UNIVERSITY OF RHODE ISLAND              ,RI,02881-0000,Public       ,"6,678","1,019","7,697","23,673","1,928","25,601"
784500,NEW ENGLAND INSTITUTE OF TECHNOLOGY     ,RI,02818-1205,Private      ,743,539,"1,282","1,685",968,"2,653"
1246116,LINCOLN TECHNICAL INSTITUTE - LINCOLN   ,RI,02865-4211,Proprietary  ,99,436,535,178,651,829
2531802,PAUL MITCHELL THE SCHOOL RHODE ISLAND   ,RI,02920-0000,Proprietary  ,30,47,77,46,71,117
2584400,NEW ENGLAND TRACTOR TRAILER TRAINING SCH,RI,02860-1752,Proprietary  ,37,131,168,59,200,259
3732300,IYRS SCHOOL OF TECHNOLOGY & TRADES      ,RI,02840-6720,Private      ,19,15,34,27,27,54
4141200,TONI & GUY HAIRDRESSING ACADEMY         ,RI,02920-0000,Proprietary  ,28,22,50,43,33,76
4283600,COLLEGE UNBOUND                         ,RI,02905-2340,Private      ,10,129,139,24,191,215
294102,LENOIR-RHYNE UNIVERSITY - LUTHERAN THEOL,SC,29203-5863,Private      ,16,36,52,59,66,125
341700,ALLEN UNIVERSITY                        ,SC,29204-1085,Private      ,316,125,441,745,244,989
341800,ANDERSON UNIVERSITY                     ,SC,29621-4035,Private      ,"1,467",376,"1,843","4,694",702,"5,396"
341900,CHARLESTON SOUTHERN UNIVERSITY          ,SC,29406-2160,Private      ,"1,336",513,"1,849","4,411",947,"5,358"
342000,BENEDICT COLLEGE                        ,SC,29204-1086,Private      ,769,212,981,"2,026",490,"2,516"
342100,BOB JONES UNIVERSITY                    ,SC,29614-1000,Proprietary  ,741,113,854,"1,549",179,"1,728"
342200,SOUTHERN WESLEYAN UNIVERSITY            ,SC,29630-1020,Private      ,199,140,339,655,238,893
342300,THE CITADEL                             ,SC,29409-0002,Public       ,903,318,"1,221","2,364",571,"2,935"
342400,CLAFLIN UNIVERSITY                      ,SC,29115-4498,Private      ,809,220,"1,029","2,986",528,"3,514"
342500,CLEMSON UNIVERSITY                      ,SC,29634-0001,Public       ,"9,570","1,495","11,065","44,143","2,796","46,939"
342600,UNIV OF SC AT SUMTER                    ,SC,29150-2498,Public       ,162,99,261,403,184,587
342700,COKER UNIVERSITY                        ,SC,29550-3797,Private      ,286,131,417,806,218,"1,024"
342800,COLLEGE OF CHARLESTON                   ,SC,29424-0100,Public       ,"4,514",637,"5,151","18,001","1,221","19,222"
342900,COLUMBIA INTERNATIONAL UNIVERSITY       ,SC,29203-1599,Private      ,252,354,606,586,527,"1,113"
343000,COLUMBIA COLLEGE                        ,SC,29203-5998,Private      ,388,487,875,"1,065",889,"1,954"
343100,CONVERSE COLLEGE                        ,SC,29302-1931,Private      ,389,154,543,"1,306",272,"1,578"
343200,ERSKINE COLLEGE                         ,SC,29639-0000,Private      ,324,23,347,840,44,884
343201,ERSKINE THEOLOGICAL SEMINARY            ,SC,29639-0000,Private      ,1,7,8,3,10,13
343400,FURMAN UNIVERSITY                       ,SC,29613-5253,Private      ,866,125,991,"4,406",254,"4,660"
343500,LANDER UNIVERSITY                       ,SC,29649-2099,Public       ,917,250,"1,167","4,268",688,"4,956"
343600,LIMESTONE UNIVERSITY                    ,SC,29340-3799,Private      ,450,358,808,"1,359",567,"1,926"
343800,MEDICAL UNIV OF SOUTH CAROLINA - FA     ,SC,29425-1760,Public       ,125,"1,486","1,611",377,"2,331","2,708"
343900,MORRIS COLLEGE                          ,SC,29150-3599,Private      ,157,77,234,362,143,505
344000,NEWBERRY COLLEGE                        ,SC,29108-2197,Private      ,843,118,961,"2,550",251,"2,801"
344100,NORTH GREENVILLE UNIVERSITY             ,SC,29688-1892,Private      ,614,185,799,"2,307",351,"2,658"
344500,PRESBYTERIAN COLLEGE                    ,SC,29325-2503,Private      ,482,151,633,"1,910",247,"2,157"
344600,SOUTH CAROLINA STATE UNIVERSITY         ,SC,29117-4427,Public       ,"1,605",413,"2,018","4,570",886,"5,456"
344700,SPARTANBURG METHODIST COLLEGE           ,SC,29301-5899,Private      ,351,98,449,919,175,"1,094"
344800,UNIVERSITY OF SOUTH CAROLINA            ,SC,29208-3999,Public       ,"9,719","3,089","12,808","42,648","6,222","48,870"
344900,UNIVERSITY OF SOUTH CAROLINA AIKEN      ,SC,29801-6399,Public       ,986,487,"1,473","2,459",824,"3,283"
345000,UNIV OF SC AT BEAUFORT                  ,SC,29902-0000,Public       ,659,185,844,"1,917",366,"2,283"
345100,COASTAL CAROLINA UNIVERSITY             ,SC,29526-8428,Public       ,"4,595",567,"5,162","16,330","1,135","17,465"
345300,UNIV OF SC AT LANCASTER                 ,SC,29721-0889,Public       ,191,68,259,583,158,741
345400,UNIV OF SC SYSTEM SALKEHATCHIE          ,SC,29810-0617,Public       ,76,44,120,186,75,261
345500,VOORHEES COLLEGE                        ,SC,29042-0000,Private      ,106,47,153,415,157,572
345600,WINTHROP UNIVERSITY                     ,SC,29733-0001,Public       ,"1,127",387,"1,514","5,117","1,132","6,249"
345700,WOFFORD COLLEGE                         ,SC,29303-3663,Private      ,"1,095",84,"1,179","3,677",167,"3,844"
399000,FLORENCE-DARLINGTON TECH COLLEGE        ,SC,29501-0548,Public       ,411,645,"1,056",866,"1,125","1,991"
399100,GREENVILLE TECHNICAL COLLEGE            ,SC,29607-2439,Public       ,"1,408","2,024","3,432","3,281","3,752","7,033"
399200,PIEDMONT TECHNICAL COLLEGE              ,SC,29648-1467,Public       ,448,"1,101","1,549",991,"1,817","2,808"
399300,MIDLANDS TECHNICAL COLLEGE              ,SC,29202-0000,Public       ,"1,303","2,006","3,309","2,988","3,485","6,473"
399400,SPARTANBURG COMMUNITY COLLEGE           ,SC,29305-0000,Public       ,742,"1,157","1,899","1,454","1,890","3,344"
399500,CENTRAL CAROLINA TECHNICAL COLLEGE      ,SC,29150-2499,Public       ,280,659,939,548,"1,070","1,618"
399600,YORK TECHNICAL COLLEGE                  ,SC,29730-3395,Public       ,608,734,"1,342","1,410","1,488","2,898"
492000,TRIDENT TECHNICAL COLLEGE               ,SC,29423-8067,Public       ,"1,242","2,395","3,637","2,343","3,961","6,304"
492300,CLINTON JR COLLEGE                      ,SC,29730-5152,Private      ,53,64,117,133,105,238
492400,FORREST COLLEGE                         ,SC,29624-2405,Proprietary  ,5,19,24,12,30,42
492500,HORRY-GEORGETOWN TECH COLLEGE           ,SC,29526-9521,Public       ,958,"1,170","2,128","1,943","2,004","3,947"
