index,OPE ID,School,City,State,Zip Code,School Type,Loan Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
19401,37276,AUGUSTE ESCOFFIER SCHOOL OF CULINARY ARTS,AUSTIN,TX,78752,Proprietary,Grad Plus,0,0,0,0,0
19402,10122,PHAGANS' MEDFORD BEAUTY SCHOOL,MEDFORD,OR,97504,Proprietary,Grad Plus,0,0,0,0,0
19403,22978,PAUL MITCHELL THE SCHOOL RAPID CITY,,SD,,Proprietary,Grad Plus,0,0,0,0,0
19404,42372,MONTEFIORE SCHOOL OF NURSING,MOUNT VERNON,NY,10550,Private-Nonprofit,Grad Plus,0,0,0,0,0
19405,41443,INSTITUTE OF CULINARY EDUCATION,NEW YORK,NY,10281,Proprietary,Grad Plus,0,0,0,0,0
19406,7582,AIMS COMMUNITY COLLEGE,GREELEY,CO,80632,Public,Grad Plus,0,0,0,0,0
19407,1113,ANTELOPE VALLEY COLLEGE,LANCASTER,CA,93536,Public,Grad Plus,0,0,0,0,0
19408,1478,EDWARD WATERS COLLEGE,JACKSONVILLE,FL,32209,Private-Nonprofit,Grad Plus,0,0,0,0,0
19409,10138,STEWART SCHOOL,SIOUX FALLS,SD,57104,Proprietary,Grad Plus,0,0,0,0,0
19410,10182,ROGUE COMMUNITY COLLEGE,,OR,,Public,Grad Plus,0,0,0,0,0
19414,5499,SALINA AREA TECHNICAL COLLEGE,SALINA,KS,67401,Public,Grad Plus,0,0,0,0,0
19415,3156,REDLANDS COMMUNITY COLLEGE,EL RENO,OK,73036,Public,Grad Plus,0,0,0,0,0
19416,23377,PROFESSIONAL SKILLS INSTITUTE,,OH,,Proprietary,Grad Plus,0,0,0,0,0
19417,7518,APEX TECHNICAL SCHOOL,LONG ISLAND CITY,NY,11101,Proprietary,Grad Plus,0,0,0,0,0
19418,8308,CECIL COLLEGE,NORTH EAST,MD,21901,Public,Grad Plus,0,0,0,0,0
19420,3747,UNIVERSITY OF VIRGINIA'S COLLEGE AT WISE (THE),WISE,VA,24293,Public,Grad Plus,0,0,0,0,0
19421,42536,CLAREMONT LINCOLN UNIVERSITY,CLAREMONT,CA,91711,Private-Nonprofit,Grad Plus,0,0,0,0,0
19422,41143,NEVADA STATE COLLEGE,HENDERSON,NV,89002,Public,Grad Plus,0,0,0,0,0
19424,10364,WHATCOM COMMUNITY COLLEGE,BELLINGHAM,WA,98226,Public,Grad Plus,0,0,0,0,0
19427,3562,DALLAS THEOLOGICAL SEMINARY,,TX,,Private-Nonprofit,Grad Plus,0,0,0,0,0
19428,21744,TRIANGLE TECH,,PA,,Proprietary,Grad Plus,0,0,0,0,0
19429,22385,CENTRAL OKLAHOMA COLLEGE,,OK,,Proprietary,Grad Plus,0,0,0,0,0
19430,40573,ASHER COLLEGE,SACRAMENTO,CA,95825,Proprietary,Grad Plus,0,0,0,0,0
19431,2355,HIBBING COMMUNITY COLLEGE,HIBBING,MN,55746,Public,Grad Plus,0,0,0,0,0
19432,42557,BOLIVAR TECHNICAL COLLEGE,BOLIVAR,MO,65613,Private-Nonprofit,Grad Plus,0,0,0,0,0
19433,12059,TRINITY BIBLE COLLEGE AND GRADUATE SCHOOL,ELLENDALE,ND,58436,Private-Nonprofit,Grad Plus,0,0,0,0,0
19434,10418,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,,,,Foreign-Private,Grad Plus,0,0,0,0,0
19435,1998,SOUTHEAST KENTUCKY COMMUNITY AND TECHNICAL COLLEGE,CUMBERLAND,KY,40823,Public,Grad Plus,0,0,0,0,0
19436,10434,RENTON TECHNICAL COLLEGE,,WA,,Public,Grad Plus,0,0,0,0,0
19437,8133,ZANE STATE COLLEGE,ZANESVILLE,OH,43701,Public,Grad Plus,0,0,0,0,0
19438,1170,CLAREMONT MCKENNA COLLEGE,CLAREMONT,CA,91711,Private-Nonprofit,Grad Plus,0,0,0,0,0
19439,1557,BREWTON PARKER COLLEGE,MOUNT VERNON,GA,30445,Private-Nonprofit,Grad Plus,0,0,0,0,0
19440,1993,HENDERSON COMMUNITY COLLEGE,HENDERSON,KY,42420,Public,Grad Plus,0,0,0,0,0
19441,31291,FOND DU LAC TRIBAL AND COMMUNITY COLLEGE,CLOQUET,MN,55720,Public,Grad Plus,0,0,0,0,0
19442,41791,VERVE COLLEGE,OAK BROOK,IL,60523,Proprietary,Grad Plus,0,0,0,0,0
19443,26063,PAUL MITCHELL THE SCHOOL WICHITA,,KS,,Proprietary,Grad Plus,0,0,0,0,0
19444,23154,NORTHEAST TEXAS COMMUNITY COLLEGE,,TX,,Public,Grad Plus,0,0,0,0,0
19446,39823,VISIBLE MUSIC COLLEGE,MEMPHIS,TN,38103,Private-Nonprofit,Grad Plus,0,0,0,0,0
19448,4009,MESABI RANGE COLLEGE,VIRGINIA,MN,55792,Public,Grad Plus,0,0,0,0,0
19449,9479,ST. PAUL'S SCHOOL OF NURSING,STATEN ISLAND,NY,10304,Proprietary,Grad Plus,0,0,0,0,0
19450,5007,WEST VIRGINIA JUNIOR COLLEGE,MORGANTOWN,WV,26505,Proprietary,Grad Plus,0,0,0,0,0
19455,41559,AVEDA FREDRIC'S INSTITUTE,INDIANAPOLIS,IN,46250,Proprietary,Grad Plus,0,0,0,0,0
19456,20537,EASTWICK COLLEGE,,NJ,,Proprietary,Grad Plus,0,0,0,0,0
19457,3574,HOWARD COUNTY JUNIOR COLLEGE DISTRICT,BIG SPRING,TX,79720,Public,Grad Plus,0,0,0,0,0
19458,1510,NORTHWEST FLORIDA STATE COLLEGE,NICEVILLE,FL,32578,Public,Grad Plus,0,0,0,0,0
19459,3583,LEE COLLEGE,BAYTOWN,TX,77520,Public,Grad Plus,0,0,0,0,0
19460,10676,UNIVERSIDAD DE MONTERREY,,,,Foreign-Private,Grad Plus,0,0,0,0,0
19462,21601,GENEVA GENERAL HOSPITAL,,NY,,Private-Nonprofit,Grad Plus,0,0,0,0,0
19464,6214,BLESSING HOSPITAL,QUINCY,IL,62301,Private-Nonprofit,Grad Plus,0,0,0,0,0
19467,41472,TRICOCI UNIVERSITY OF BEAUTY CULTURE,BRIDGEVIEW,IL,60455,Proprietary,Grad Plus,0,0,0,0,0
19468,41173,DAYTON SCHOOL OF MEDICAL MASSAGE,DAYTON,OH,45429,Proprietary,Grad Plus,0,0,0,0,0
19469,20522,BLACK RIVER TECHNICAL COLLEGE,,AR,,Public,Grad Plus,0,0,0,0,0
19470,20983,WESTERN TECHNICAL COLLEGE,,TX,,Proprietary,Grad Plus,0,0,0,0,0
19471,1547,POINT UNIVERSITY,WEST POINT,GA,31833,Private-Nonprofit,Grad Plus,0,0,0,0,0
19472,22025,NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL OF CONN,SOMERS,CT,6071,Proprietary,Grad Plus,0,0,0,0,0
19473,5335,CENTRAL PENNSYLVANIA INSTITUTE OF SCIENCE AND TECHNOLOGY,,PA,,Public,Grad Plus,0,0,0,0,0
19474,10819,CONSERVATORIO DE MÚSICA DE PUERTO RICO,SAN JUAN,PR,907,Public,Grad Plus,0,0,0,0,0
19475,2311,KUYPER COLLEGE,GRAND RAPIDS,MI,49525,Private-Nonprofit,Grad Plus,0,0,0,0,0
19476,21174,BECK SCHOOL OF PRACTICAL NURSING,,IL,,Public,Grad Plus,0,0,0,0,0
19477,22706,LIFE PACIFIC UNIVERSITY,,CA,,Private-Nonprofit,Grad Plus,0,0,0,0,0
19478,1078,PHOENIX COLLEGE,PHOENIX,AZ,85013,Public,Grad Plus,0,0,0,0,0
19479,23230,MISSIO THEOLOGICAL SEMINARY,,PA,,Private-Nonprofit,Grad Plus,0,0,0,0,0
19481,22612,G SKIN & BEAUTY INSTITUTE,,IL,,Proprietary,Grad Plus,0,0,0,0,0
19482,38373,AVEDA FREDRIC'S INSTITUTE,WEST CHESTER,OH,45069,Proprietary,Grad Plus,0,0,0,0,0
19483,22463,ROSS MEDICAL EDUCATION CENTER,CINCINNATI,OH,45246,Proprietary,Grad Plus,0,0,0,0,0
19484,12462,EASTWICK COLLEGE - HACKENSACK CAMPUS.,HACKENSACK,NJ,7601,Proprietary,Grad Plus,0,0,0,0,0
19485,30682,OHIO MEDIA SCHOOL,VALLEY VIEW,OH,44125,Proprietary,Grad Plus,0,0,0,0,0
19487,21963,COLLINS CAREER TECHNICAL CENTER,,OH,,Public,Grad Plus,0,0,0,0,0
19489,21173,GREAT OAKS CAREER CAMPUSES-SCARLET OAKS,,OH,,Public,Grad Plus,0,0,0,0,0
19490,35233,AVIATION INSTITUTE OF MAINTENANCE,DULUTH,GA,30096,Proprietary,Grad Plus,0,0,0,0,0
19491,3263,EVANGELICAL THEOLOGICAL SEMINARY,,PA,,Private-Nonprofit,Grad Plus,0,0,0,0,0
19492,41707,PAUL MITCHELL THE SCHOOL ST LOUIS,ST. LOUIS,MO,63108,Proprietary,Grad Plus,0,0,0,0,0
19493,41378,AVEDA INSTITUTE COLUMBUS,COLUMBUS,OH,43201,Proprietary,Grad Plus,0,0,0,0,0
19495,11094,UNIVERSITY OF WESTERN AUSTRALIA (THE),,,,Foreign-Public,Grad Plus,0,0,0,0,0
19496,22092,TAYLORTOWN SCHOOL OF BEAUTY,,MI,,Proprietary,Grad Plus,0,0,0,0,0
19498,7941,SALON PROFESSIONAL ACADEMY (THE),CEDAR FALLS,IA,50613,Proprietary,Grad Plus,0,0,0,0,0
19499,22980,DESIGN INSTITUTE OF SAN DIEGO,,CA,,Proprietary,Grad Plus,0,0,0,0,0
19500,1619,COLLEGE OF SOUTHERN IDAHO,TWIN FALLS,ID,83301,Public,Grad Plus,0,0,0,0,0
19501,3608,SAINT PHILIP'S COLLEGE,SAN ANTONIO,TX,78203,Public,Grad Plus,0,0,0,0,0
19502,41317,SOUTHWEST UNIVERSITY AT EL PASO,EL PASO,TX,79925,Proprietary,Grad Plus,0,0,0,0,0
19503,21171,ART INSTITUTE OF HOUSTON (THE),,TX,,Proprietary,Grad Plus,0,0,0,0,0
19504,38383,NIGHTINGALE COLLEGE,SALT LAKE CITY,UT,84111,Proprietary,Grad Plus,0,0,0,0,0
19505,2157,HEBREW COLLEGE,NEWTON CENTRE,MA,2459,Private-Nonprofit,Grad Plus,0,0,0,0,0
19506,1612,HONOLULU COMMUNITY COLLEGE,HONOLULU,HI,96817,Public,Grad Plus,0,0,0,0,0
19508,9054,WEST VIRGINIA NORTHERN COMMUNITY COLLEGE-WHEELING CAMPUS,,WV,,Public,Grad Plus,0,0,0,0,0
19509,25602,PHILLIPS THEOLOGICAL SEMINARY -,,OK,,Private-Nonprofit,Grad Plus,0,0,0,0,0
19510,6305,MAINE COLLEGE OF HEALTH PROFESSIONS,LEWISTON,ME,4243,Private-Nonprofit,Grad Plus,0,0,0,0,0
19511,23328,CENTER FOR EMPLOYMENT TRAINING,,CA,,Private-Nonprofit,Grad Plus,0,0,0,0,0
19512,25410,ALASKA CAREER COLLEGE,,AK,,Proprietary,Grad Plus,0,0,0,0,0
19513,11481,DIVERS INSTITUTE OF TECHNOLOGY,SEATTLE,WA,98103,Proprietary,Grad Plus,0,0,0,0,0
19515,41210,MYCOMPUTERCAREER.COM /TECHSKILLS,INDIANAPOLIS,IN,46241,Proprietary,Grad Plus,0,0,0,0,0
19516,2560,WESTERN NEBRASKA COMMUNITY COLLEGE,SCOTTSBLUFF,NE,69361,Public,Grad Plus,0,0,0,0,0
19518,1361,NORTHEASTERN JUNIOR COLLEGE,STERLING,CO,80751,Public,Grad Plus,0,0,0,0,0
19519,23344,CENTURA COLLEGE,,VA,,Proprietary,Grad Plus,0,0,0,0,0
19520,9248,SAMARITAN HOSPITAL SCHOOL OF NURSING,TROY,NY,12180,Private-Nonprofit,Grad Plus,0,0,0,0,0
19521,8611,"CUNY, HOSTOS COMMUNITY COLLEGE",BRONX,NY,10451,Public,Grad Plus,0,0,0,0,0
19522,5365,YORK COUNTY SCHOOL OF TECHNOLOGY,,PA,,Public,Grad Plus,0,0,0,0,0
19523,25454,NORTH AMERICAN TRADE SCHOOLS,,MD,,Proprietary,Grad Plus,0,0,0,0,0
19524,42402,AVIATION INSTITUTE OF MAINTENANCE,OAKLAND,CA,94621,Proprietary,Grad Plus,0,0,0,0,0
19525,31643,CREATIVE CENTER (THE),OMAHA,NE,68164,Proprietary,Grad Plus,0,0,0,0,0
19526,36393,WEST COAST ULTRASOUND INSTITUTE,LOS ANGELES,CA,90010,Proprietary,Grad Plus,0,0,0,0,0
19527,5204,BEAL COLLEGE,BANGOR,ME,4401,Proprietary,Grad Plus,0,0,0,0,0
19530,30722,CHANDLER - GILBERT COMMUNITY COLLEGE,CHANDLER,AZ,85225,Public,Grad Plus,0,0,0,0,0
19532,3600,PANOLA COLLEGE,CARTHAGE,TX,75633,Public,Grad Plus,0,0,0,0,0
19533,8200,UPMC JAMESON SCHOOL OF NURSING,NEW CASTLE,PA,16105,Private-Nonprofit,Grad Plus,0,0,0,0,0
19535,5535,PINE TECHNICAL AND COMMUNITY COLLEGE,PINE CITY,MN,55063,Public,Grad Plus,0,0,0,0,0
19536,22664,CENTRAL CHRISTIAN COLLEGE OF THE BIBLE,,MO,,Private-Nonprofit,Grad Plus,0,0,0,0,0
19537,10736,MARION TECHNICAL COLLEGE,MARION,OH,43302,Public,Grad Plus,0,0,0,0,0
19538,41922,ATHENA CAREER ACADEMY,TOLEDO,OH,43615,Proprietary,Grad Plus,0,0,0,0,0
19540,1286,SANTA MONICA COLLEGE,SANTA MONICA,CA,90405,Public,Grad Plus,0,0,0,0,0
19541,41203,HEALTH AND STYLE INSTITUTE,GREENSBORO,NC,27407,Proprietary,Grad Plus,0,0,0,0,0
19542,7265,CARL SANDBURG COLLEGE,GALESBURG,IL,61401,Public,Grad Plus,0,0,0,0,0
19543,41954,UNITEK COLLEGE,SOUTH SAN FRANCISCO,CA,94080,Proprietary,Grad Plus,0,0,0,0,0
19544,7669,SOUTHWEST WISCONSIN TECHNICAL COLLEGE,,WI,,Public,Grad Plus,0,0,0,0,0
19546,31563,ESTRELLA MOUNTAIN COMMUNITY COLLEGE,AVONDALE,AZ,85392,Public,Grad Plus,0,0,0,0,0
19547,1239,MIRACOSTA COLLEGE,OCEANSIDE,CA,92056,Public,Grad Plus,0,0,0,0,0
19549,21122,GREAT LAKES INSTITUTE OF TECHNOLOGY,,PA,,Proprietary,Grad Plus,0,0,0,0,0
19550,7401,MANDL SCHOOL,NEW YORK,NY,10019,Proprietary,Grad Plus,0,0,0,0,0
19551,21435,STERLING COLLEGE,,VT,,Private-Nonprofit,Grad Plus,0,0,0,0,0
19552,3563,DEL MAR COLLEGE,CORPUS CHRISTI,TX,78404,Public,Grad Plus,0,0,0,0,0
19553,22305,OGLE SCHOOL HAIR SKIN NAILS,,TX,,Proprietary,Grad Plus,0,0,0,0,0
19554,38684,LOS ANGELES COLLEGE OF MUSIC,PASADENA,CA,91105,Proprietary,Grad Plus,0,0,0,0,0
19555,42222,FAB SCHOOL (THE),RANCHO CUCAMONGA,CA,91730,Proprietary,Grad Plus,0,0,0,0,0
19556,23502,INDIANA COUNTY TECHNOLOGY CENTER,INDIANA,PA,15701,Public,Grad Plus,0,0,0,0,0
19557,12165,ATLANTA METROPOLITAN STATE COLLEGE,ATLANTA,GA,30310,Public,Grad Plus,0,0,0,0,0
19558,40313,SALON PROFESSIONAL ACADEMY (THE),FARGO,ND,58103,Proprietary,Grad Plus,0,0,0,0,0
19559,7588,CAPRI COLLEGE,DUBUQUE,IA,52004,Proprietary,Grad Plus,0,0,0,0,0
19561,20923,EASTWICK COLLEGE - NUTLEY CAMPUS,,NJ,,Proprietary,Grad Plus,0,0,0,0,0
19562,42220,ARCLABS,PIEDMONT,SC,29673,Proprietary,Grad Plus,0,0,0,0,0
19563,12096,ECOLE HOTELIERE DE LAUSANNE,,,,Foreign-Private,Grad Plus,0,0,0,0,0
19564,1095,CROWLEY'S RIDGE COLLEGE,PARAGOULD,AR,72450,Private-Nonprofit,Grad Plus,0,0,0,0,0
19566,40764,GNOMON,HOLLYWOOD,CA,90038,Proprietary,Grad Plus,0,0,0,0,0
19567,9270,ART INSTITUTE OF ATLANTA (THE),ATLANTA,GA,30328,Proprietary,Grad Plus,0,0,0,0,0
19568,1038,SNEAD STATE COMMUNITY COLLEGE,BOAZ,AL,35957,Public,Grad Plus,0,0,0,0,0
19570,12203,ST. PETER'S HOSPITAL COLLEGE OF NURSING,ALBANY,NY,12208,Private-Nonprofit,Grad Plus,0,0,0,0,0
19574,1105,SHORTER COLLEGE,NORTH LITTLE ROCK,AR,72114,Private-Nonprofit,Grad Plus,0,0,0,0,0
19575,5707,SOUTHEAST ARKANSAS COLLEGE,,AR,,Public,Grad Plus,0,0,0,0,0
19576,3546,COASTAL BEND COLLEGE,BEEVILLE,TX,78102,Public,Grad Plus,0,0,0,0,0
19577,12274,PROVIDENCE UNIVERSITY COLLEGE AND THEOLOGICAL SEMINARY,,,,Foreign-Private,Grad Plus,0,0,0,0,0
19578,22878,NATIONAL TRACTOR TRAILER SCHOOL,LIVERPOOL,NY,13088,Proprietary,Grad Plus,0,0,0,0,0
19579,7717,CAPRI COLLEGE,DAVENPORT,IA,52807,Proprietary,Grad Plus,0,0,0,0,0
19581,12315,CORNISH COLLEGE OF THE ARTS,SEATTLE,WA,98121,Private-Nonprofit,Grad Plus,0,0,0,0,0
19582,2356,ITASCA COMMUNITY COLLEGE,GRAND RAPIDS,MN,55744,Public,Grad Plus,0,0,0,0,0
19584,12347,PHAGANS' CENTRAL OREGON BEAUTY COLLEGE,BEND,OR,97701,Proprietary,Grad Plus,0,0,0,0,0
19585,12348,PHAGANS' BEAUTY COLLEGE,CORVALLIS,OR,97333,Proprietary,Grad Plus,0,0,0,0,0
19586,12350,PHAGANS' SCHOOL OF HAIR DESIGN,HAPPY VALLEY,OR,97086,Proprietary,Grad Plus,0,0,0,0,0
19587,12351,PHAGANS' SCHOOL OF BEAUTY,SALEM,OR,97301,Proprietary,Grad Plus,0,0,0,0,0
19589,7549,COYNE COLLEGE,CHICAGO,IL,60607,Proprietary,Grad Plus,0,0,0,0,0
19590,21582,WASHINGTON SARATOGA WARREN HAMILTON ESSEX BOCES,,NY,,Public,Grad Plus,0,0,0,0,0
19591,23062,VENANGO COUNTY AREA VOCATIONAL TECHNICAL SCHOOL,,PA,,Public,Grad Plus,0,0,0,0,0
19593,12425,STONE ACADEMY,WEST HAVEN,CT,6516,Proprietary,Grad Plus,0,0,0,0,0
19596,21468,JOE KUBERT SCHOOL OF CARTOON & GRAPHIC ART (THE),,NJ,,Proprietary,Grad Plus,0,0,0,0,0
19597,3570,GRAYSON COLLEGE,DENISON,TX,75020,Public,Grad Plus,0,0,0,0,0
19598,12496,EVERGREEN BEAUTY AND BARBER COLLEGE,,WA,,Proprietary,Grad Plus,0,0,0,0,0
19599,2450,CALVARY UNIVERSITY,KANSAS CITY,MO,64147,Private-Nonprofit,Grad Plus,0,0,0,0,0
19601,42151,CALIFORNIA CAREER INSTITUTE,ANAHEIM,CA,92806,Proprietary,Grad Plus,0,0,0,0,0
19602,42349,AMG SCHOOL OF LICENSE PRACTICAL NURSING,BROOKLYN,NY,11201,Proprietary,Grad Plus,0,0,0,0,0
19603,39603,NEW RIVER COMMUNITY AND TECHNICAL COLLEGE,BEAVER,WV,25813,Public,Grad Plus,0,0,0,0,0
19605,21211,MIDWEST INSTITUTE,,MO,,Proprietary,Grad Plus,0,0,0,0,0
19606,35373,NEW YORK AUTOMOTIVE & DIESEL INSTITUTE,LONG ISLAND CITY,NY,11101,Proprietary,Grad Plus,0,0,0,0,0
19607,4902,PENN COMMERCIAL BUSINESS/TECHNICAL SCHOOL,WASHINGTON,PA,15301,Proprietary,Grad Plus,0,0,0,0,0
19608,21256,MICHIGAN COLLEGE OF BEAUTY-TROY,,MI,,Proprietary,Grad Plus,0,0,0,0,0
19609,41771,PIMA MEDICAL INSTITUTE,AURORA,CO,80012,Proprietary,Grad Plus,0,0,0,0,0
19610,9914,ROANE STATE COMMUNITY COLLEGE,HARRIMAN,TN,37748,Public,Grad Plus,0,0,0,0,0
19612,8886,PORTAGE LAKES CAREER CENTER,,OH,,Public,Grad Plus,0,0,0,0,0
19615,1705,ILLINOIS VALLEY COMMUNITY COLLEGE,OGLESBY,IL,61348,Public,Grad Plus,0,0,0,0,0
19617,30669,INTELLITEC COLLEGE,GRAND JUNCTION,CO,81506,Proprietary,Grad Plus,0,0,0,0,0
19618,23515,NORTHERN CAREER INSTITUTE,,OH,,Public,Grad Plus,0,0,0,0,0
19619,23434,BELLUS ACADEMY,,CA,,Proprietary,Grad Plus,0,0,0,0,0
19620,7686,SOUTHERN UNIVERSITY AT SHREVEPORT - BOSSIER CITY,SHREVEPORT,LA,71107,Public,Grad Plus,0,0,0,0,0
19621,2012,LOUISIANA STATE UNIVERSITY AT EUNICE,EUNICE,LA,70535,Public,Grad Plus,0,0,0,0,0
19622,39463,FRANKLIN W. OLIN COLLEGE OF ENGINEERING,NEEDHAM,MA,2492,Private-Nonprofit,Grad Plus,0,0,0,0,0
19623,10993,HOBART INSTITUTE OF WELDING TECHNOLOGY,,OH,,Private-Nonprofit,Grad Plus,0,0,0,0,0
19625,1193,CYPRESS COLLEGE,CYPRESS,CA,90630,Public,Grad Plus,0,0,0,0,0
19626,30115,FORTIS INSTITUTE,FORTY FORT,PA,18702,Proprietary,Grad Plus,0,0,0,0,0
19628,12932,TINT SCHOOL OF MAKEUP & COSMETOLOGY,SEATTLE,WA,98121,Proprietary,Grad Plus,0,0,0,0,0
19629,31152,MOTORING TECHNICAL TRAINING INSTITUTE,SEEKONK,MA,2771,Proprietary,Grad Plus,0,0,0,0,0
19631,36783,PIMA MEDICAL INSTITUTE,ALBUQUERQUE,NM,87111,Proprietary,Grad Plus,0,0,0,0,0
19633,13008,SUMMIT SALON ACADEMY - PORTLAND,,OR,,Proprietary,Grad Plus,0,0,0,0,0
19634,23582,LAMAR STATE COLLEGE - ORANGE,,TX,,Public,Grad Plus,0,0,0,0,0
19637,8903,COLLEGE OF THE CANYONS,SANTA CLARITA,CA,91355,Public,Grad Plus,0,0,0,0,0
19638,12362,NORTHWESTERN COLLEGE,CHICAGO,IL,60630,Proprietary,Grad Plus,0,0,0,0,0
19639,34033,EPIC BIBLE COLLEGE,SACRAMENTO,CA,95841,Private-Nonprofit,Grad Plus,0,0,0,0,0
19640,42438,ABRAHAM LINCOLN UNIVERSITY,GLENDALE,CA,91210,Proprietary,Grad Plus,0,0,0,0,0
19641,10880,CHATFIELD COLLEGE,SAINT MARTIN,OH,45118,Private-Nonprofit,Grad Plus,0,0,0,0,0
19643,30431,THOMAS MORE COLLEGE OF LIBERAL ARTS,MERRIMACK,NH,3054,Private-Nonprofit,Grad Plus,0,0,0,0,0
19644,40375,ACADEMY OF HAIR DESIGN,SPRINGFIELD,MO,65804,Proprietary,Grad Plus,0,0,0,0,0
19646,22378,SPECS HOWARD SCHOOL OF MEDIA ARTS,,MI,,Proprietary,Grad Plus,0,0,0,0,0
19647,35423,CONCORDE CAREER COLLEGE,ARLINGTON,TX,76011,Proprietary,Grad Plus,0,0,0,0,0
19648,38385,NORTHWEST CAREER COLLEGE,LAS VEGAS,NV,89128,Proprietary,Grad Plus,0,0,0,0,0
19649,21290,TRIANGLE TECH,,PA,,Proprietary,Grad Plus,0,0,0,0,0
19650,21232,AVEDA ARTS & SCIENCES INSTITUTE MINNEAPOLIS,,MN,,Proprietary,Grad Plus,0,0,0,0,0
19651,20746,SOUTH ARKANSAS COMMUNITY COLLEGE,,AR,,Public,Grad Plus,0,0,0,0,0
19653,3726,AMERICAN NATIONAL UNIVERSITY,SALEM,VA,24153,Proprietary,Grad Plus,0,0,0,0,0
19654,2619,NEW BRUNSWICK THEOLOGICAL SEMINARY,,NJ,,Private-Nonprofit,Grad Plus,0,0,0,0,0
19655,5761,L. E. FLETCHER TECHNICAL COMMUNITY COLLEGE,,LA,,Public,Grad Plus,0,0,0,0,0
19656,41457,PAUL MITCHELL THE SCHOOL SPRINGFIELD,SPRINGFIELD,MO,65807,Proprietary,Grad Plus,0,0,0,0,0
19657,10551,NEW YORK SCHOOL FOR MEDICAL & DENTAL ASSISTANTS,LONG ISLAND CITY,NY,11101,Proprietary,Grad Plus,0,0,0,0,0
19659,3603,RANGER COLLEGE,RANGER,TX,76470,Public,Grad Plus,0,0,0,0,0
19660,41633,COMPASS COLLEGE OF CINEMATIC ARTS,GRAND RAPIDS,MI,49503,Private-Nonprofit,Grad Plus,0,0,0,0,0
19661,1600,WESLEYAN COLLEGE,MACON,GA,31210,Private-Nonprofit,Grad Plus,0,0,0,0,0
19662,41759,GEISINGER-LEWISTOWN HOSPITAL SCHOOL OF NURSING,LEWISTOWN,PA,17044,Private-Nonprofit,Grad Plus,0,0,0,0,0
19663,22204,CATHERINE HINDS INSTITUTE OF ESTHETICS,,MA,,Proprietary,Grad Plus,0,0,0,0,0
19664,3995,CENTRAL CAROLINA TECHNICAL COLLEGE,SUMTER,SC,29150,Public,Grad Plus,0,0,0,0,0
19665,25590,UNIVERSITY OF ADVANCING COMPUTER TECHNOLOGY,,AZ,,Proprietary,Grad Plus,0,0,0,0,0
19667,41491,PAUL MITCHELL THE SCHOOL CINCINNATI,CINCINNATI,OH,45241,Proprietary,Grad Plus,0,0,0,0,0
19668,41023,NEW AGE TRAINING,NEW YORK,NY,10001,Proprietary,Grad Plus,0,0,0,0,0
19669,23192,LAKE FOREST GRADUATE SCHOOL OF MANAGEMENT,,IL,,Private-Nonprofit,Grad Plus,0,0,0,0,0
19670,12580,SAINT LOUIS CHRISTIAN COLLEGE,FLORISSANT,MO,63033,Private-Nonprofit,Grad Plus,0,0,0,0,0
19671,7522,CONTINENTAL SCHOOL OF BEAUTY CULTURE,ROCHESTER,NY,14623,Proprietary,Grad Plus,0,0,0,0,0
19672,8597,FEATHER RIVER COLLEGE,QUINCY,CA,95971,Public,Grad Plus,0,0,0,0,0
19673,23047,TRI-RIVERS CAREER CENTER,,OH,,Public,Grad Plus,0,0,0,0,0
19674,9976,ARKANSAS STATE UNIVERSITY THREE RIVERS,MALVERN,AR,72104,Public,Grad Plus,0,0,0,0,0
19675,32963,CORTIVA INSTITUTE,LINTHICUM,MD,21090,Proprietary,Grad Plus,0,0,0,0,0
19676,7459,PAIER COLLEGE OF ART,HAMDEN,CT,6514,Proprietary,Grad Plus,0,0,0,0,0
19677,12261,NORTH ARKANSAS COLLEGE,HARRISON,AR,72601,Public,Grad Plus,0,0,0,0,0
19678,25830,GWINNETT COLLEGE,LILBURN,GA,30047,Proprietary,Grad Plus,0,0,0,0,0
19679,42802,UNIVERSITY OF ARKANSAS SYSTEM EVERSITY,LITTLE ROCK,AR,72207,Public,Grad Plus,0,0,0,0,0
19681,3679,SNOW COLLEGE,EPHRAIM,UT,84627,Public,Grad Plus,0,0,0,0,0
19682,37813,PITC INSTITUTE,,PA,,Proprietary,Grad Plus,0,0,0,0,0
19683,26105,XENON INTERNATIONAL ACADEMY II,OMAHA,NE,68127,Proprietary,Grad Plus,0,0,0,0,0
19684,22306,OGLE SCHOOL HAIR SKIN NAILS,,TX,,Proprietary,Grad Plus,0,0,0,0,0
19685,2655,NEW MEXICO JUNIOR COLLEGE,HOBBS,NM,88240,Public,Grad Plus,0,0,0,0,0
19686,11505,TRICOCI UNIVERSITY OF BEAUTY CULTURE,HIGHLAND,IN,46322,Proprietary,Grad Plus,0,0,0,0,0
19687,42034,ARKANSAS STATE UNIVERSITY - NEWPORT,NEWPORT,AR,72112,Public,Grad Plus,0,0,0,0,0
19688,1789,CHRISTIAN THEOLOGICAL SEMINARY,,IN,,Private-Nonprofit,Grad Plus,0,0,0,0,0
